time,leg_l1_joint,leg_l2_joint,leg_l3_joint,leg_l4_joint,leg_l5_joint,leg_l6_joint,leg_r1_joint,leg_r2_joint,leg_r3_joint,leg_r4_joint,leg_r5_joint,leg_r6_joint
0.305972421,-0.991217041,-1.270321655,-0.373617554,2.564117432,-1.884186421,-0.172843978,-1.43174057,-0.821969604,1.270321655,3.296691895,-1.785025292,-0.134356877
0.307972241,-1.43174057,-2.017584229,0.074734497,2.857147217,-1.685653643,-0.258412469,-1.652017975,-0.373617554,0.672528076,3.589752197,-1.784932045,-0.222627051
0.309972061,-1.43174057,-2.316494751,0.074734497,2.710632324,-1.685653643,-0.258412469,-2.312818909,-1.718673706,1.120880127,2.857147217,-1.685791153,-0.178377783
0.311971881,-1.211463165,-1.718673706,-0.971438599,2.857147217,-1.586490952,-0.215747601,-1.43174057,-0.672528076,1.120880127,3.296691895,-1.784932045,-0.222627051
0.3139717,-1.652017975,-0.672528076,-0.672528076,2.857147217,-1.78483696,-0.216237716,-1.87229538,-0.672528076,1.270321655,3.296691895,-1.884166184,-0.178606145
0.31597152,-1.87229538,-1.419790649,0.373617554,2.857147217,-1.586431544,-0.216097225,-1.87229538,-0.373617554,0.672528076,3.73626709,-1.784932045,-0.222627051
0.31797134,-1.87229538,-1.718673706,0.971438599,2.857147217,-1.487135038,-0.258785374,-1.652017975,-1.419790649,1.8681427,3.296691895,-1.983169591,-0.311105841
0.31997116,-1.211463165,-1.270321655,-0.224176025,2.857147217,-1.58637222,-0.216446974,-2.092541504,-0.523086548,0.821969604,3.443237305,-1.784816679,-0.310887352
0.321970979,-1.211463165,-1.120880127,-0.523086548,2.710632324,-1.58631298,-0.216796847,-1.43174057,-0.373617554,1.8681427,3.589752197,-1.685697906,-0.266647957
0.323970799,-1.87229538,-1.718673706,0.224176025,3.003662109,-1.487220477,-0.174069509,-1.87229538,-0.373617554,1.8681427,3.589752197,-1.983284957,-0.22284554
0.325970619,-1.43174057,-1.419790649,-0.074734497,3.003662109,-1.388122398,-0.131481138,-1.211463165,-1.419790649,0.971438599,3.73626709,-2.08240373,-0.267084935
0.327970439,-1.43174057,-1.270321655,-0.074734497,2.857147217,-1.487402579,-0.089398583,-2.092541504,-0.971438599,1.419790649,3.003662109,-1.884050818,-0.266866446
0.329970258,-2.092541504,-0.971438599,0.373617554,3.003662109,-1.487391133,-0.089570285,-1.652017975,-0.373617554,0.672528076,3.589752197,-1.983284957,-0.22284554
0.331970078,-0.991217041,-1.419790649,-0.074734497,2.564117432,-1.289326285,-0.0039828,-2.312818909,-0.523086548,1.419790649,3.73626709,-2.181637869,-0.223064029
0.333969898,-1.652017975,-1.419790649,-0.074734497,2.710632324,-1.488018738,0.080356617,-1.652017975,-1.270321655,2.017584229,3.443237305,-1.784816679,-0.310887352
0.335969718,-1.211463165,-0.224176025,-0.373617554,3.003662109,-1.388679825,0.037864613,-0.550662231,-0.672528076,0.224176025,3.589752197,-2.181522503,-0.31132433
0.337969537,-1.652017975,-1.419790649,0.074734497,2.857147217,-1.190338351,0.038258543,-0.991217041,-0.971438599,0.523086548,3.443237305,-2.181637869,-0.223064029
0.339969357,-0.770939636,-0.224176025,-0.224176025,2.857147217,-1.190748648,0.123247442,-2.312818909,-0.971438599,1.270321655,3.73626709,-2.280872009,-0.179043123
0.341969177,-1.87229538,-1.120880127,0.971438599,2.710632324,-1.389141678,0.122120126,-1.43174057,-0.523086548,0.821969604,3.589752197,-2.082369583,-0.267299775
0.343968997,-1.211463165,-1.270321655,-0.373617554,2.710632324,-1.389179622,0.121771049,-1.652017975,-0.672528076,1.120880127,3.589752197,-2.181609511,-0.223292308
0.345968816,-1.211463165,-0.224176025,-0.523086548,2.710632324,-1.488160931,0.078338992,-1.652017975,-1.120880127,1.419790649,3.589752197,-2.082473911,-0.17926434
0.347968636,-1.652017975,0.074734497,0.672528076,2.857147217,-1.587612061,0.120103502,-1.87229538,-0.373617554,0.971438599,3.882781982,-2.082473911,-0.17926434
0.349968456,-1.43174057,-0.821969604,-0.373617554,2.710632324,-1.488213467,0.077603223,-1.43174057,-0.373617554,0.523086548,3.73626709,-2.379934198,-0.223782898
0.351968275,-1.87229538,-1.270321655,0.224176025,3.150177002,-1.884953412,0.075108567,-2.092541504,-0.074734497,0.373617554,3.589752197,-2.181581195,-0.223520629
