time,l_leg_hip_yaw_joint,l_leg_hip_roll_joint,l_leg_hip_pitch_joint,l_leg_knee_joint,l_leg_ankle_pitch_joint,l_leg_ankle_roll_joint,r_leg_hip_yaw_joint,r_leg_hip_roll_joint,r_leg_hip_pitch_joint,r_leg_knee_joint,r_leg_ankle_pitch_joint,r_leg_ankle_roll_joint
4.325,-0.1995,0,0,0,0,0,0,0,0,0,0,0
4.33,-0.201,0,0,0,0,0,0,0,0,0,0,0
4.335,-0.2025,0,0,0,0,0,0,0,0,0,0,0
4.34,-0.204,0,0,0,0,0,0,0,0,0,0,0
4.345,-0.2055,0,0,0,0,0,0,0,0,0,0,0
4.35,-0.207,0,0,0,0,0,0,0,0,0,0,0
4.355,-0.2085,0,0,0,0,0,0,0,0,0,0,0
4.36,-0.21,0,0,0,0,0,0,0,0,0,0,0
4.365,-0.2115,0,0,0,0,0,0,0,0,0,0,0
4.37,-0.213,0,0,0,0,0,0,0,0,0,0,0
4.375,-0.2145,0,0,0,0,0,0,0,0,0,0,0
4.38,-0.216,0,0,0,0,0,0,0,0,0,0,0
4.385,-0.2175,0,0,0,0,0,0,0,0,0,0,0
4.39,-0.219,0,0,0,0,0,0,0,0,0,0,0
4.395,-0.2205,0,0,0,0,0,0,0,0,0,0,0
4.4,-0.222,0,0,0,0,0,0,0,0,0,0,0
4.405,-0.2235,0,0,0,0,0,0,0,0,0,0,0
4.41,-0.225,0,0,0,0,0,0,0,0,0,0,0
4.415,-0.2265,0,0,0,0,0,0,0,0,0,0,0
4.42,-0.228,0,0,0,0,0,0,0,0,0,0,0
4.425,-0.2295,0,0,0,0,0,0,0,0,0,0,0
4.43,-0.231,0,0,0,0,0,0,0,0,0,0,0
4.435,-0.2325,0,0,0,0,0,0,0,0,0,0,0
4.44,-0.234,0,0,0,0,0,0,0,0,0,0,0
4.445,-0.2355,0,0,0,0,0,0,0,0,0,0,0
4.45,-0.237,0,0,0,0,0,0,0,0,0,0,0
4.455,-0.2385,0,0,0,0,0,0,0,0,0,0,0
4.46,-0.24,0,0,0,0,0,0,0,0,0,0,0
4.465,-0.2415,0,0,0,0,0,0,0,0,0,0,0
4.47,-0.243,0,0,0,0,0,0,0,0,0,0,0
4.475,-0.2445,0,0,0,0,0,0,0,0,0,0,0
4.48,-0.246,0,0,0,0,0,0,0,0,0,0,0
4.485,-0.2475,0,0,0,0,0,0,0,0,0,0,0
4.49,-0.249,0,0,0,0,0,0,0,0,0,0,0
4.495,-0.2505,0,0,0,0,0,0,0,0,0,0,0
4.5,-0.252,0,0,0,0,0,0,0,0,0,0,0
4.505,-0.2535,0,0,0,0,0,0,0,0,0,0,0
4.51,-0.255,0,0,0,0,0,0,0,0,0,0,0
4.515,-0.2565,0,0,0,0,0,0,0,0,0,0,0
4.52,-0.258,0,0,0,0,0,0,0,0,0,0,0
4.525,-0.2595,0,0,0,0,0,0,0,0,0,0,0
4.53,-0.261,0,0,0,0,0,0,0,0,0,0,0
4.535,-0.2625,0,0,0,0,0,0,0,0,0,0,0
4.54,-0.264,0,0,0,0,0,0,0,0,0,0,0
4.545,-0.2655,0,0,0,0,0,0,0,0,0,0,0
4.55,-0.267,0,0,0,0,0,0,0,0,0,0,0
4.555,-0.2685,0,0,0,0,0,0,0,0,0,0,0
4.56,-0.27,0,0,0,0,0,0,0,0,0,0,0
4.565,-0.2715,0,0,0,0,0,0,0,0,0,0,0
4.57,-0.273,0,0,0,0,0,0,0,0,0,0,0
4.575,-0.2745,0,0,0,0,0,0,0,0,0,0,0
4.58,-0.276,0,0,0,0,0,0,0,0,0,0,0
4.585,-0.2775,0,0,0,0,0,0,0,0,0,0,0
4.59,-0.279,0,0,0,0,0,0,0,0,0,0,0
4.595,-0.2805,0,0,0,0,0,0,0,0,0,0,0
4.6,-0.282,0,0,0,0,0,0,0,0,0,0,0
4.605,-0.2835,0,0,0,0,0,0,0,0,0,0,0
4.61,-0.285,0,0,0,0,0,0,0,0,0,0,0
4.615,-0.2865,0,0,0,0,0,0,0,0,0,0,0
4.62,-0.288,0,0,0,0,0,0,0,0,0,0,0
4.625,-0.2895,0,0,0,0,0,0,0,0,0,0,0
4.63,-0.291,0,0,0,0,0,0,0,0,0,0,0
4.635,-0.2925,0,0,0,0,0,0,0,0,0,0,0
4.64,-0.294,0,0,0,0,0,0,0,0,0,0,0
4.645,-0.2955,0,0,0,0,0,0,0,0,0,0,0
4.65,-0.297,0,0,0,0,0,0,0,0,0,0,0
4.655,-0.2985,0,0,0,0,0,0,0,0,0,0,0
4.66,-0.3,0,0,0,0,0,0,0,0,0,0,0
4.665,-0.3015,0,0,0,0,0,0,0,0,0,0,0
4.67,-0.303,0,0,0,0,0,0,0,0,0,0,0
4.675,-0.3045,0,0,0,0,0,0,0,0,0,0,0
4.68,-0.306,0,0,0,0,0,0,0,0,0,0,0
4.685,-0.3075,0,0,0,0,0,0,0,0,0,0,0
4.69,-0.309,0,0,0,0,0,0,0,0,0,0,0
4.695,-0.3105,0,0,0,0,0,0,0,0,0,0,0
4.7,-0.312,0,0,0,0,0,0,0,0,0,0,0
4.705,-0.3135,0,0,0,0,0,0,0,0,0,0,0
4.71,-0.315,0,0,0,0,0,0,0,0,0,0,0
4.715,-0.3165,0,0,0,0,0,0,0,0,0,0,0
4.72,-0.318,0,0,0,0,0,0,0,0,0,0,0
4.725,-0.3195,0,0,0,0,0,0,0,0,0,0,0
4.73,-0.321,0,0,0,0,0,0,0,0,0,0,0
4.735,-0.3225,0,0,0,0,0,0,0,0,0,0,0
4.74,-0.324,0,0,0,0,0,0,0,0,0,0,0
4.745,-0.3255,0,0,0,0,0,0,0,0,0,0,0
4.75,-0.327,0,0,0,0,0,0,0,0,0,0,0
4.755,-0.3285,0,0,0,0,0,0,0,0,0,0,0
4.76,-0.33,0,0,0,0,0,0,0,0,0,0,0
4.765,-0.3315,0,0,0,0,0,0,0,0,0,0,0
4.77,-0.333,0,0,0,0,0,0,0,0,0,0,0
4.775,-0.3345,0,0,0,0,0,0,0,0,0,0,0
4.78,-0.336,0,0,0,0,0,0,0,0,0,0,0
4.785,-0.3375,0,0,0,0,0,0,0,0,0,0,0
4.79,-0.339,0,0,0,0,0,0,0,0,0,0,0
4.795,-0.3405,0,0,0,0,0,0,0,0,0,0,0
4.8,-0.342,0,0,0,0,0,0,0,0,0,0,0
4.805,-0.3435,0,0,0,0,0,0,0,0,0,0,0
4.81,-0.345,0,0,0,0,0,0,0,0,0,0,0
4.815,-0.3465,0,0,0,0,0,0,0,0,0,0,0
4.82,-0.348,0,0,0,0,0,0,0,0,0,0,0
4.825,-0.3495,0,0,0,0,0,0,0,0,0,0,0
4.83,-0.351,0,0,0,0,0,0,0,0,0,0,0
4.835,-0.3525,0,0,0,0,0,0,0,0,0,0,0
4.84,-0.354,0,0,0,0,0,0,0,0,0,0,0
4.845,-0.3555,0,0,0,0,0,0,0,0,0,0,0
4.85,-0.357,0,0,0,0,0,0,0,0,0,0,0
4.855,-0.3585,0,0,0,0,0,0,0,0,0,0,0
4.86,-0.36,0,0,0,0,0,0,0,0,0,0,0
4.865,-0.3615,0,0,0,0,0,0,0,0,0,0,0
4.87,-0.363,0,0,0,0,0,0,0,0,0,0,0
4.875,-0.3645,0,0,0,0,0,0,0,0,0,0,0
4.88,-0.366,0,0,0,0,0,0,0,0,0,0,0
4.885,-0.3675,0,0,0,0,0,0,0,0,0,0,0
4.89,-0.369,0,0,0,0,0,0,0,0,0,0,0
4.895,-0.3705,0,0,0,0,0,0,0,0,0,0,0
4.9,-0.372,0,0,0,0,0,0,0,0,0,0,0
4.905,-0.3735,0,0,0,0,0,0,0,0,0,0,0
4.91,-0.375,0,0,0,0,0,0,0,0,0,0,0
4.915,-0.3765,0,0,0,0,0,0,0,0,0,0,0
4.92,-0.378,0,0,0,0,0,0,0,0,0,0,0
4.925,-0.3795,0,0,0,0,0,0,0,0,0,0,0
4.93,-0.381,0,0,0,0,0,0,0,0,0,0,0
4.935,-0.3825,0,0,0,0,0,0,0,0,0,0,0
4.94,-0.384,0,0,0,0,0,0,0,0,0,0,0
4.945,-0.3855,0,0,0,0,0,0,0,0,0,0,0
4.95,-0.387,0,0,0,0,0,0,0,0,0,0,0
4.955,-0.3885,0,0,0,0,0,0,0,0,0,0,0
4.96,-0.39,0,0,0,0,0,0,0,0,0,0,0
4.965,-0.3915,0,0,0,0,0,0,0,0,0,0,0
4.97,-0.393,0,0,0,0,0,0,0,0,0,0,0
4.975,-0.3945,0,0,0,0,0,0,0,0,0,0,0
4.98,-0.396,0,0,0,0,0,0,0,0,0,0,0
4.985,-0.3975,0,0,0,0,0,0,0,0,0,0,0
4.99,-0.399,0,0,0,0,0,0,0,0,0,0,0
4.995,-0.4005,0,0,0,0,0,0,0,0,0,0,0
5,-0.402,0,0,0,0,0,0,0,0,0,0,0
5.005,-0.4035,0,0,0,0,0,0,0,0,0,0,0
5.01,-0.405,0,0,0,0,0,0,0,0,0,0,0
5.015,-0.4065,0,0,0,0,0,0,0,0,0,0,0
5.02,-0.408,0,0,0,0,0,0,0,0,0,0,0
5.025,-0.4095,0,0,0,0,0,0,0,0,0,0,0
5.03,-0.411,0,0,0,0,0,0,0,0,0,0,0
5.035,-0.4125,0,0,0,0,0,0,0,0,0,0,0
5.04,-0.414,0,0,0,0,0,0,0,0,0,0,0
5.045,-0.4155,0,0,0,0,0,0,0,0,0,0,0
5.05,-0.417,0,0,0,0,0,0,0,0,0,0,0
5.055,-0.4185,0,0,0,0,0,0,0,0,0,0,0
5.06,-0.42,0,0,0,0,0,0,0,0,0,0,0
5.065,-0.4215,0,0,0,0,0,0,0,0,0,0,0
5.07,-0.423,0,0,0,0,0,0,0,0,0,0,0
5.075,-0.4245,0,0,0,0,0,0,0,0,0,0,0
5.08,-0.426,0,0,0,0,0,0,0,0,0,0,0
5.085,-0.4275,0,0,0,0,0,0,0,0,0,0,0
5.09,-0.429,0,0,0,0,0,0,0,0,0,0,0
5.095,-0.4305,0,0,0,0,0,0,0,0,0,0,0
5.1,-0.432,0,0,0,0,0,0,0,0,0,0,0
5.105,-0.4335,0,0,0,0,0,0,0,0,0,0,0
5.11,-0.435,0,0,0,0,0,0,0,0,0,0,0
5.115,-0.4365,0,0,0,0,0,0,0,0,0,0,0
5.12,-0.438,0,0,0,0,0,0,0,0,0,0,0
5.125,-0.4395,0,0,0,0,0,0,0,0,0,0,0
5.13,-0.441,0,0,0,0,0,0,0,0,0,0,0
5.135,-0.4425,0,0,0,0,0,0,0,0,0,0,0
5.14,-0.444,0,0,0,0,0,0,0,0,0,0,0
5.145,-0.4455,0,0,0,0,0,0,0,0,0,0,0
5.15,-0.447,0,0,0,0,0,0,0,0,0,0,0
5.155,-0.4485,0,0,0,0,0,0,0,0,0,0,0
5.16,-0.45,0,0,0,0,0,0,0,0,0,0,0
5.165,-0.4515,0,0,0,0,0,0,0,0,0,0,0
5.17,-0.453,0,0,0,0,0,0,0,0,0,0,0
5.175,-0.4545,0,0,0,0,0,0,0,0,0,0,0
5.18,-0.456,0,0,0,0,0,0,0,0,0,0,0
5.185,-0.4575,0,0,0,0,0,0,0,0,0,0,0
5.19,-0.459,0,0,0,0,0,0,0,0,0,0,0
5.195,-0.4605,0,0,0,0,0,0,0,0,0,0,0
5.2,-0.462,0,0,0,0,0,0,0,0,0,0,0
5.205,-0.4635,0,0,0,0,0,0,0,0,0,0,0
5.21,-0.465,0,0,0,0,0,0,0,0,0,0,0
5.215,-0.4665,0,0,0,0,0,0,0,0,0,0,0
5.22,-0.468,0,0,0,0,0,0,0,0,0,0,0
5.225,-0.4695,0,0,0,0,0,0,0,0,0,0,0
5.23,-0.471,0,0,0,0,0,0,0,0,0,0,0
5.235,-0.4725,0,0,0,0,0,0,0,0,0,0,0
5.24,-0.474,0,0,0,0,0,0,0,0,0,0,0
5.245,-0.4755,0,0,0,0,0,0,0,0,0,0,0
5.25,-0.477,0,0,0,0,0,0,0,0,0,0,0
5.255,-0.4785,0,0,0,0,0,0,0,0,0,0,0
5.26,-0.48,0,0,0,0,0,0,0,0,0,0,0
5.265,-0.4815,0,0,0,0,0,0,0,0,0,0,0
5.27,-0.483,0,0,0,0,0,0,0,0,0,0,0
5.275,-0.4845,0,0,0,0,0,0,0,0,0,0,0
5.28,-0.486,0,0,0,0,0,0,0,0,0,0,0
5.285,-0.4875,0,0,0,0,0,0,0,0,0,0,0
5.29,-0.489,0,0,0,0,0,0,0,0,0,0,0
5.295,-0.4905,0,0,0,0,0,0,0,0,0,0,0
5.3,-0.492,0,0,0,0,0,0,0,0,0,0,0
5.305,-0.4935,0,0,0,0,0,0,0,0,0,0,0
5.31,-0.495,0,0,0,0,0,0,0,0,0,0,0
5.315,-0.4965,0,0,0,0,0,0,0,0,0,0,0
5.32,-0.498,0,0,0,0,0,0,0,0,0,0,0
5.325,-0.4995,0,0,0,0,0,0,0,0,0,0,0
5.33,-0.501,0,0,0,0,0,0,0,0,0,0,0
5.335,-0.5025,0,0,0,0,0,0,0,0,0,0,0
5.34,-0.504,0,0,0,0,0,0,0,0,0,0,0
5.345,-0.5055,0,0,0,0,0,0,0,0,0,0,0
5.35,-0.507,0,0,0,0,0,0,0,0,0,0,0
5.355,-0.5085,0,0,0,0,0,0,0,0,0,0,0
5.36,-0.51,0,0,0,0,0,0,0,0,0,0,0
5.365,-0.5115,0,0,0,0,0,0,0,0,0,0,0
5.37,-0.513,0,0,0,0,0,0,0,0,0,0,0
5.375,-0.5145,0,0,0,0,0,0,0,0,0,0,0
5.38,-0.516,0,0,0,0,0,0,0,0,0,0,0
5.385,-0.5175,0,0,0,0,0,0,0,0,0,0,0
5.39,-0.519,0,0,0,0,0,0,0,0,0,0,0
5.395,-0.5205,0,0,0,0,0,0,0,0,0,0,0
5.4,-0.522,0,0,0,0,0,0,0,0,0,0,0
5.405,-0.5235,0,0,0,0,0,0,0,0,0,0,0
5.41,-0.525,0,0,0,0,0,0,0,0,0,0,0
5.415,-0.5265,0,0,0,0,0,0,0,0,0,0,0
5.42,-0.528,0,0,0,0,0,0,0,0,0,0,0
5.425,-0.5295,0,0,0,0,0,0,0,0,0,0,0
5.43,-0.531,0,0,0,0,0,0,0,0,0,0,0
5.435,-0.5325,0,0,0,0,0,0,0,0,0,0,0
5.44,-0.534,0,0,0,0,0,0,0,0,0,0,0
5.445,-0.5355,0,0,0,0,0,0,0,0,0,0,0
5.45,-0.537,0,0,0,0,0,0,0,0,0,0,0
5.455,-0.5385,0,0,0,0,0,0,0,0,0,0,0
5.46,-0.54,0,0,0,0,0,0,0,0,0,0,0
5.465,-0.5415,0,0,0,0,0,0,0,0,0,0,0
5.47,-0.543,0,0,0,0,0,0,0,0,0,0,0
5.475,-0.5445,0,0,0,0,0,0,0,0,0,0,0
5.48,-0.546,0,0,0,0,0,0,0,0,0,0,0
5.485,-0.5475,0,0,0,0,0,0,0,0,0,0,0
